Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
7173919,The Jokers,Albert Cossery,"Cossery, Albert","Anna Moschovakis, James Buchan","=""1590173252""","=""9781590173251""",0,NYRB Classics,Paperback,145,2010,1964,,2024/05/31,to-read,to-read (#269),to-read,,,,0,0
56760367,Awake,Harald Voetmann,"Voetmann, Harald",Johanne Sorgenfri Ottosen,"=""0811230813""","=""9780811230810""",0,New Directions,Paperback,112,2021,2010,,2024/05/31,to-read,to-read (#268),to-read,,,,0,0
56059991,Morphine,Mikhail Bulgakov,"Bulgakov, Mikhail","Mikhaïl Boulgakov, Jean-Louis Chavarot","=""2072826969""","=""9782072826962""",4.0,FOLIO,Pocket Book,144,2019,1926,2024/05/29,2024/05/28,,,read,Drugs are a helluva drug.,,,1,0
1033971,A Dog's Heart,Mikhail Bulgakov,"Bulgakov, Mikhail","James Meek, Andrew Bromfield","=""0140455159""","=""9780140455151""",0,Penguin Classic,Paperback,116,2007,1925,,2021/07/14,to-read,to-read (#267),to-read,,,,1,0
10845531,Suicide,Édouard Levé,"Levé, Édouard",Jan Steyn,"=""1564786285""","=""9781564786289""",0,Dalkey Archive Press,Paperback,128,2014,2008,,2022/07/25,to-read,to-read (#104),to-read,,,,0,0
42653621,Darkness at Noon,Arthur Koestler,"Koestler, Arthur","Philip Boehm, Michael Scammell","=""1784875457""","=""9781784875459""",5.0,Vintage Classics,Hardcover,293,2019,1940,2021/02/25,2021/01/16,favourite-novels,favourite-novels (#12),read,"“When the house is on fire, all must help to quench it; if we go on quarrelling about doctrines, we will all be burnt to ashes.”",,,1,0
673334,A Dead Man's Memoir: A Theatrical Novel (Penguin Classics),Mikhail Bulgakov,"Bulgakov, Mikhail",Andrew Bromfield,"=""0140455140""","=""9780140455144""",0,Penguin Classics,Paperback,174,2007,1965,,2024/05/25,to-read,to-read (#266),to-read,,,,0,0
56913168,100 Things We've Lost to the Internet,Pamela Paul,"Paul, Pamela",,"=""0593136772""","=""9780593136775""",0,Crown,Hardcover,288,2021,2021,,2024/05/25,to-read,to-read (#265),to-read,,,,0,0
13542432,The Songlines (Penguin Classics),Bruce Chatwin,"Chatwin, Bruce",Rory Stewart,"=""0142422576""","=""9780142422571""",0,Penguin Classics,Paperback,320,2012,1987,,2024/05/24,to-read,to-read (#264),to-read,,,,0,0
52488327,All My Cats,Bohumil Hrabal,"Hrabal, Bohumil",,"=""0241422183""","=""9780241422182""",0,Penguin Classics,Hardcover,128,2019,1983,,2024/05/24,to-read,to-read (#263),to-read,,,,0,0
576745,Memories of My Melancholy Whores,Gabriel García Márquez,"Márquez, Gabriel García",Edith Grossman,"=""140004460X""","=""9781400044603""",3.0,Alfred A. Knopf,Hardcover,128,2005,2004,2024/05/24,2024/02/15,,,read,A lonely nonagenarian ruminates on his life as a trick while grooming a Sleepy Susan.,,,1,0
43801262,"Hustle Harder, Hustle Smarter",50 Cent,"Cent, 50",Curtis  Jackson,"=""0062953826""","=""9780062953827""",0,Amistad,ebook,304,2020,,,2024/05/24,to-read,to-read (#262),to-read,,,,0,0
836365,Quintessence: The Quality of Having It,Betty Cornfeld,"Cornfeld, Betty",Owen Edwards,"=""1579121500""","=""9781579121501""",3.0,Black Dog & Leventhal,Hardcover,128,2001,1983,2024/05/17,2024/05/03,,,read,“The inevitability of a quintessential object may be recognized in the feeling it gives that the thing itself wants to look the way it does.”,,,1,0
58348190,The Dwarf,Pär Lagerkvist,"Lagerkvist, Pär",,"=""""","=""""",0,Chatto & Windus,Hardcover,175,1967,1944,,2024/05/13,to-read,to-read (#261),to-read,,,,0,0
172229,The Shipyard,Juan Carlos Onetti,"Onetti, Juan Carlos",Nick Caistor,"=""1852424818""","=""9781852424817""",0,Serpents Tail,Paperback,186,2007,1961,,2024/05/12,to-read,to-read (#260),to-read,,,,0,0
18811362,Beer in the Snooker Club (Vintage International),Waguih Ghali,"Ghali, Waguih",Pankaj Mishra,"=""0804170746""","=""9780804170741""",0,Knopf Doubleday Publishing Group,Paperback,229,2014,1964,,2024/05/12,to-read,to-read (#259),to-read,,,,0,0
750487,A Hero of Our Time,Mikhail Lermontov,"Lermontov, Mikhail",Paul Foote,"=""0140447954""","=""9780140447958""",0,Penguin Classics,Paperback,169,2001,1840,,2024/05/12,to-read,to-read (#258),to-read,,,,0,0
25661177,Beside the Sea,Véronique Olmi,"Olmi, Véronique",Adriana Hunter,"=""""","=""""",5.0,Tin House,Kindle Edition,122,2012,2001,2021/02/27,2021/02/26,favourite-novels,favourite-novels (#4),read,"If your loving but erratic mother offers to take you on a beach holiday, tell her you have too much schoolwork and skip town.",,,1,0
23161615,The Red Laugh,Leonid Andreyev,"Andreyev, Leonid",Alexandra Lindem,"=""""","=""""",5.0,Dedalus Ebooks,Kindle Edition,118,2013,1904,2023/06/26,2023/06/22,favourite-novels,favourite-novels (#9),read,A delirious psychological horror about the communal misery caused by war. No laughing matter.,,,1,0
58493460,"All Gas, No Brakes: A Hitchhiker's Diary",Andrew Callaghan,"Callaghan, Andrew",,"=""""","=""""",5.0,,Paperback,,2019,,2024/04/23,2024/04/22,,,read,"“Keeping this book review 55th street, you five me. Everything is going to cee alright.”",,,1,0
3718,Stranger Than Fiction: True Stories,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0385504489""","=""9780385504485""",3.0,Doubleday,Hardcover,256,2004,2004,2024/05/09,2021/10/29,,,read,“I once promised to introduce a friend to Brad Pitt if she’d let me assist in dissecting some medical-school cadavers… it was a deal.”,,,1,0
43685231,The Diary of a Country Priest,Georges Bernanos,"Bernanos, Georges",,"=""0241381800""","=""9780241381809""",0,Penguin Classics,Paperback,256,2019,1936,,2024/05/03,to-read,to-read (#257),to-read,,,,1,0
100945,Vile Bodies,Evelyn Waugh,"Waugh, Evelyn",,"=""""","=""""",0,Penguin Books,Paperback,201,2000,1930,,2024/05/03,to-read,to-read (#256),to-read,,,,0,0
8138427,"Green Metropolis: Why Living Smaller, Living Closer, and Driving Less Are the Keys to Sustainability",David                  Owen,"Owen, David",,"=""1594484848""","=""9781594484841""",3.0,Penguin Publishing Group,Paperback,368,2010,2009,2019/10/29,2019/10/25,,,read,"Trains rule, cars drool.",,,1,0
24874322,The Life of a Stupid Man,Ryūnosuke Akutagawa,"Akutagawa, Ryūnosuke",Jay Rubin,"=""0141397721""","=""9780141397726""",2.0,Penguin Classics,Paperback,55,2015,1927,2023/05/18,2023/05/10,,,read,The story didn’t resonate with me. Please take my two stupid stars.,,,1,0
49149602,No Longer Human (Junji Ito),Junji Ito,"Ito, Junji","Osamu Dazai, Jocelyne Allen","=""1974715795""","=""9781974715794""",5.0,VIZ Media: VIZ Signature,Kindle Edition,616,2019,2019,2024/03/16,2024/01/31,favourite-graphic-novels,favourite-graphic-novels (#6),read,"An adaptation that scarily illustrates a life of shame, suffering, self-loathing, substance abuse, and suicidal ideation. It elevates the original story.",,,1,0
10909804,Just My Type: A Book About Fonts,Simon Garfield,"Garfield, Simon",,"=""1592406521""","=""9781592406524""",5.0,Gotham,Hardcover,384,2011,2010,,2019/01/18,,,read,Five stars despite no mention of Comic Papyrus.,,,1,0
30257963,12 Rules for Life: An Antidote to Chaos,Jordan B. Peterson,"Peterson, Jordan B.",,"=""0345816021""","=""9780345816023""",3.0,Random House Canada,Hardcover,409,2018,2018,2018/12/22,2019/01/18,,,read,The 13th rule for life is always antagonise Elmo on the internet.,,,1,0
59618034,Drowning,Yu Dafu,"Dafu, Yu","郁達夫, Richard  Robinson","=""195539217X""","=""9781955392174""",4.0,Sunny Lou Publishing,Paperback,80,2021,1921,2023/08/25,2023/08/20,,,read,Holden Caulfield but he’s a petulant Chinese student struggling with his incel life in Tokyo. I read a badly xeroxed translation on a Chinese college website.,,,1,0
29939268,Universal Harvester,John Darnielle,"Darnielle, John",,"=""0374282102""","=""9780374282103""",0,"Farrar, Straus and Giroux",Hardcover,214,2017,2017,,2024/04/22,to-read,to-read (#255),to-read,,,,0,0
20077437,Dying: a Memoir,Donald Horne,"Horne, Donald",Myfwanwy Horne,"=""1742285384""","=""9781742285382""",0,PENGUIN EBOOK,Kindle Edition,276,2009,2007,,2024/03/24,to-read,to-read (#254),to-read,,,,0,0
10000,The Face of Another,Kōbō Abe,"Abe, Kōbō",E. Dale Saunders,"=""0375726535""","=""9780375726538""",0,Vintage,Paperback,238,2003,1964,,2024/03/21,to-read,to-read (#253),to-read,,,,0,0
43785239,Who Was Changed and Who Was Dead,Barbara Comyns,"Comyns, Barbara",,"=""""","=""""",0,Virago Modern Classics,Paperback,146,1987,1954,,2024/03/16,to-read,to-read (#252),to-read,,,,0,0
55077715,A Bathroom Book for People Not Pooping or Peeing but Using the Bathroom as an Escape,Joe Pera,"Pera, Joe",Joe Bennett,"=""1250782694""","=""9781250782694""",5.0,Forge,Hardcover,128,2021,2021,2022/03/05,2021/11/07,favourite-graphic-novels,favourite-graphic-novels (#5),read,“One thing that helps me calm down is to repeat the word ‘Hawaii’ over and over.”,,,1,0
1549125,Noise/Music: A History,Paul Hegarty,"Hegarty, Paul",,"=""0826417272""","=""9780826417275""",0,Continuum Intl Pub Group,Paperback,221,2007,2007,,2024/03/15,to-read,to-read (#251),to-read,,,,0,0
28931534,England's Hidden Reverse:  A Secret History of the Esoteric Underground,David Keenan,"Keenan, David",,"=""""","=""""",0,Strange Attractor Press,Unknown Binding,464,2016,2002,,2024/03/15,to-read,to-read (#250),to-read,,,,0,0
35155173,In a Lonely Place,Dorothy B. Hughes,"Hughes, Dorothy B.",Megan Abbott,"=""1681371480""","=""9781681371481""",0,New York Review Books,Kindle Edition,272,2017,1947,,2024/03/14,to-read,to-read (#249),to-read,,,,0,0
85862,"Times Square Red, Times Square Blue",Samuel R. Delany,"Delany, Samuel R.",,"=""0814719201""","=""9780814719206""",0,New York University Press,Paperback,203,2001,1999,,2024/03/12,to-read,to-read (#248),to-read,,,,0,0
13574985,Design Is a Job,Mike Monteiro,"Monteiro, Mike",Erik Spiekermann,"=""1937557049""","=""9781937557041""",4.0,A Book Apart,Paperback,135,2012,2012,2018/01/31,2024/03/12,,,read,,,,1,0
46218285,Giles Corey,Dan Barrett,"Barrett, Dan",,"=""""","=""""",4.0,Enemies List Home Recordings,Paperback,150,2011,2011,2024/02/01,2024/01/12,,,read,"Mostly read this depressing book on a return train trip in Taiwan, passing through forgotten villages fallen into disrepair. Have a nice life.",,,1,0
103072,In the Belly of the Beast: Letters From Prison,Jack Henry Abbott,"Abbott, Jack Henry",,"=""0679732373""","=""9780679732372""",0,Vintage,Paperback,192,1991,1981,,2024/03/10,to-read,to-read (#247),to-read,,,,0,0
15808605,The Cynic Philosophers: From Diogenes to Julian (Penguin Classics),Robert F. Dobbin,"Dobbin, Robert F.",,"=""0141192224""","=""9780141192222""",0,Penguin Classics,Paperback,232,2013,2012,,2020/03/01,to-read,to-read (#246),to-read,,,,0,0
28922,An Artist of the Floating World,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""0571225365""","=""9780571225361""",0,Faber and Faber,Paperback,206,2005,1986,,2024/03/07,to-read,to-read (#245),to-read,,,,0,0
435714,"Army of She: Icelandic, Iconoclastic, Irrepressible Björk",Evelyn McDonnell,"McDonnell, Evelyn",,"=""0812991508""","=""9780812991505""",4.0,AtRandom,Paperback,128,2001,2001,2024/03/01,2024/01/12,,,read,Brief but bold biographical book boasting Björk’s backstory.,,,1,0
9298174,Leviathan,Paul Auster,"Auster, Paul",,"=""0571258220""","=""9780571258222""",0,Faber & Faber,Paperback,245,1993,1992,,2024/02/20,to-read,to-read (#244),to-read,,,,0,0
42359679,Monolithic Undertow: In Search of Sonic Oblivion,Harry Sword,"Sword, Harry",,"=""0571349048""","=""9780571349043""",0,Faber & Faber Social,Paperback,320,2020,2020,,2024/02/15,to-read,to-read (#243),to-read,,,,0,0
17810,In the Miso Soup,Ryū Murakami,"Murakami, Ryū",Ralph McCarthy,"=""014303569X""","=""9780143035695""",4.0,Penguin,Paperback,217,2006,1997,2024/02/12,2023/12/29,,,read,"A nightlife guide takes a disturbed, American “gaijin” through the Tokyo red-light district and shockingly they don’t eat miso soup at all.",,,1,0
43969455,"Class, Control, and Classical Music",Anna Bull,"Bull, Anna",,"=""0190844353""","=""9780190844356""",0,Oxford University Press,Hardcover,264,2019,,,2024/02/10,to-read,to-read (#242),to-read,,,,0,0
16621634,Einstein & The Art of Mindful Cycling: Achieving Balance in the Modern World (Mindfulness series),Ben Irvine,"Irvine, Ben",,"=""1908005475""","=""9781908005472""",0,Leaping Hare Press,Hardcover,144,2018,2012,,2024/02/10,to-read,to-read (#241),to-read,,,,0,0
6345451,The Path to the Spiders' Nests,Italo Calvino,"Calvino, Italo","Archibald Colquhoun, Martin McLaughlin","=""0141189738""","=""9780141189734""",0,Penguin Books,Paperback,185,2009,1947,,2024/02/09,to-read,to-read (#240),to-read,,,,0,0
26196551,The Hatred of Music (The Margellos World Republic of Letters),Pascal Quignard,"Quignard, Pascal","Matthew Amos, Fredrik Rönnbäck","=""0300211384""","=""9780300211382""",3.0,Yale University Press,Hardcover,216,2016,1996,2024/02/07,2024/02/01,,,read,"A treatise of good essays and maxims written by a surly musician on why music is an insidious, persistent, and existential threat. Ears have no eyelids.",,,1,0
279462,Essays,Plutarch,"Plutarch, Plutarch","Robin Waterfield, Ian Kidd","=""0140445641""","=""9780140445640""",4.0,Penguin Classics,Paperback,448,1993,1993,2022/07/18,2022/03/22,favourite-antiquity-philosophy,favourite-antiquity-philosophy (#6),read,,,,1,0
17316682,Remote: Office Not Required,David Heinemeier Hansson,"Hansson, David Heinemeier","Jason Fried, Rebecca Lowman","=""0804148996""","=""9780804148993""",3.0,Random House Audio,Audiobook,256,2013,2013,,2019/01/18,,,read,,,,1,0
19501632,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,"Bourdain, Anthony",,"=""1408845040""","=""9781408845042""",4.0,Bloomsbury,Paperback,362,2013,2000,,2019/01/18,,,read,,,,1,0
260218,Million Dollar Consulting: the Professional's Guide to Growing a Practice,Alan Weiss,"Weiss, Alan",,"=""007138703X""","=""9780071387033""",3.0,McGraw-Hill,Paperback,358,2003,1992,,2019/01/18,,,read,,,,1,0
20433135,"Don't Make Me Think, Revisited: A Common Sense Approach to Web Usability",Krug Steve,"Steve, Krug",,"=""""","=""""",4.0,New Riders,Kindle Edition,210,2013,2000,,2019/01/18,,,read,,,,1,0
15811590,The Art of Happiness,Epicurus,"Epicurus, Epicurus","George K. Strodach, Daniel Klein","=""0143107216""","=""9780143107217""",5.0,Penguin Classics,Paperback,251,2012,-300,2021/01/02,2020/12/30,favourite-antiquity-philosophy,favourite-antiquity-philosophy (#2),read,,,,1,0
134891,Fragments,Heraclitus,"Heraclitus, Heraclitus","Brooks Haxton, James Hillman","=""0142437654""","=""9780142437650""",4.0,Penguin Classics,Paperback,97,2003,-501,2022/01/26,2022/01/26,favourite-antiquity-philosophy,favourite-antiquity-philosophy (#5),read,,,,1,0
13542777,On Living and Dying Well (Penguin Classics),Marcus Tullius Cicero,"Cicero, Marcus Tullius",Thomas Habinek,"=""0140455566""","=""9780140455564""",4.0,Penguin Books,Paperback,240,2012,2012,2021/10/31,2020/12/30,favourite-antiquity-philosophy,favourite-antiquity-philosophy (#4),read,,,,1,0
30659,Meditations,Marcus Aurelius,"Aurelius, Marcus",Martin Hammond,"=""0140449337""","=""9780140449334""",5.0,Penguin Books,Paperback,254,2006,180,2019/02/23,2019/01/18,favourite-antiquity-philosophy,favourite-antiquity-philosophy (#3),read,,,,1,0
4143812,Discourses and Selected Writings,Epictetus,"Epictetus, Epictetus",Robert Dobbin,"=""0140449469""","=""9780140449464""",5.0,Penguin Books,Paperback,276,2008,108,2020/10/08,2019/03/03,favourite-antiquity-philosophy,favourite-antiquity-philosophy (#1),read,,,,1,0
41715294,"Undaunted: Surviving Jonestown, Summoning Courage, and Fighting Back",Jackie Speier,"Speier, Jackie",,"=""1503958590""","=""9781503958593""",0,Little A,Kindle Edition,242,2018,,,2024/02/02,to-read,to-read (#238),to-read,,,,0,0
28215694,A Terrace in Rome,Pascal Quignard,"Quignard, Pascal","Douglas J. Penick, Charles Ré","=""1939663164""","=""9781939663160""",0,Wakefield Press,Paperback,117,2016,2000,,2024/02/01,to-read,to-read (#237),to-read,,,,0,0
123781,The Radiance of the King,Camara Laye,"Laye, Camara",James Kirkup,"=""0940322587""","=""9780940322585""",0,NYRB Classics,Paperback,279,2001,1954,,2024/01/31,to-read,to-read (#236),to-read,,,,0,0
26012044,No Longer Human,Osamu Dazai,"Dazai, Osamu",Donald Keene,"=""""","=""""",4.0,New Directions,Hardcover,177,1958,1948,2023/08/19,2023/07/18,,,read,Proof you can self-destruct in a downward spiral while still being incredibly polite.,,,1,0
268444,The Butcher's Wife,Li Ang,"Ang, Li","Howard Goldblatt, Ellen Yeung","=""072061161X""","=""9780720611618""",3.0,Peter Owen Publishers,Paperback,142,2002,1983,2024/01/27,2024/01/16,,,read,"Glib, small town gossip can be just as hideous as matricidal domestic violence.",,,1,0
6763725,Capitalist Realism: Is There No Alternative?,Mark Fisher,"Fisher, Mark",,"=""1846943175""","=""9781846943171""",4.0,Zero Books,Paperback,81,2009,2009,2022/10/23,2019/11/10,,,read,Red Scare brought me here. Interesting ideas. RIP.,,,1,0
52132,...Or Not to Be: A Collection of Suicide Notes,Marc Etkind,"Etkind, Marc",,"=""1573225800""","=""9781573225809""",4.0,Riverhead Trade,Paperback,114,1997,1997,2023/01/16,2023/10/11,,,read,“Car to Helen or Ray. Needs a tuneup. Money to Max and Sylvia. Furniture to George plus $137 I owe him.”,,,1,0
29581922,The Life of Frederic Chopin,Franz Liszt,"Liszt, Franz","Harrison George Mason, Martha Walker Cook","=""1530533007""","=""9781530533008""",0,CreateSpace Independent Publishing Platform,Paperback,194,2016,1880,,2024/01/12,to-read,to-read (#235),to-read,,,,0,0
42202009,"Resistance: A Songwriter's Story of Hope, Change, and Courage",Tori Amos,"Amos, Tori",,"=""1982104155""","=""9781982104153""",0,Atria Books,Hardcover,272,2020,2020,,2024/01/12,to-read,to-read (#234),to-read,,,,0,0
66143,A Crackup at the Race Riots,Harmony Korine,"Korine, Harmony",,"=""0385485883""","=""9780385485883""",3.0,Doubleday,Paperback,192,1998,1998,2023/01/11,2023/07/30,,,read,“A mistress is something between a master and a mattress.”,,,1,0
415459,I Have No Mouth & I Must Scream,Harlan Ellison,"Ellison, Harlan",Theodore Sturgeon,"=""0441363954""","=""9780441363957""",4.0,Ace,Mass Market Paperback,134,1967,1967,2019/05/23,2019/01/18,,,read,I Have No Wifi And I Must Scream,,,1,0
4981,Slaughterhouse-Five,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""""","=""""",1.0,Dial Press,Paperback,275,1999,1969,2021/06/07,2020/09/01,,,read,Slogger-house-five,,,1,0
32590,Pan,Knut Hamsun,"Hamsun, Knut",Sverre Lyngstad,"=""0141180676""","=""9780141180670""",3.0,Penguin Publishing Group,Paperback,181,1998,1894,2022/11/18,2022/08/04,,,read,The Sorrows of Young Ted Kaczynski,,,1,0
922712,Snakes and Earrings (Originally published in Japan as Hebi ni Piasu),Hitomi Kanehara,"Kanehara, Hitomi",David Karashima,"=""0525948899""","=""9780525948896""",4.0,Dutton / Penguin Group (USA),Hardcover,120,2005,2003,2024/01/09,2024/01/06,,,read,"A terse and angsty story of self-destruction, forked tongues, and toxic punk love triangles.",,,1,0
931538,Wisconsin Death Trip,Michael Lesy,"Lesy, Michael",,"=""0385412150""","=""9780385412155""",0,Anchor Books,Paperback,264,1973,1973,,2024/01/07,to-read,to-read (#233),to-read,,,,0,0
44587970,Rest and Be Thankful,Emma Glass,"Glass, Emma",,"=""1526601079""","=""9781526601070""",0,Bloomsbury Publishing,Hardcover,144,2020,2020,,2024/01/03,to-read,to-read (#232),to-read,,,,0,0
52856158,The Miracle Of Mindfulness: The Classic Guide to Meditation by the World's Most Revered Master,Thich Nhat Hanh,"Hanh, Thich Nhat",,"=""1846046408""","=""9781846046407""",3.0,Rider,Paperback,192,2021,1975,2019/01/09,2024/01/03,,,read,,,,1,0
1437893,The Moviegoer,Walker Percy,"Percy, Walker",,"=""0374505969""","=""9780374505967""",0,The Noonday Press,Paperback,242,,1961,,2024/01/03,to-read,to-read (#231),to-read,,,,0,0
157313,Squee,Jhonen Vásquez,"Vásquez, Jhonen",,"=""0943151244""","=""9780943151243""",4.0,SLG Publishing,Paperback,144,1998,1998,2006/01/31,2024/01/01,,,read,,,,1,0
19559256,Economics in One Lesson,Henry Hazlitt,"Hazlitt, Henry",,"=""0517548232""","=""""",3.0,Crown Currency,Paperback,218,1979,1946,2019/02/03,2019/01/22,,,read,,,,1,0
